iteration,true_alpha,true_temperature,recovered_alpha,recovered_temperature
0,3.0202020202020208,6.161616161616162,2.2722780572288435,5.039691961853523
0,3.0696969696969703,9.393939393939394,1.7557175990424936,1.9216346420188564
0,3.1191919191919197,1.8181818181818181,2.2470072111588,0.23924444725392346
0,3.168686868686869,2.929292929292929,2.558234276572872,2.2322135786859123
0,3.2181818181818187,4.646464646464646,2.1790902664626124,3.2394216793022474
0,3.267676767676768,9.696969696969697,1.5842418944889973,8.908119308094179
0,3.3171717171717177,0.6060606060606061,5.0,0.010000000000000156
0,3.366666666666667,9.8989898989899,1.4435838230324658,3.466784974045098
0,3.4161616161616166,2.121212121212121,4.686711937884606,3.9225179714306027
0,3.465656565656566,0.7070707070707071,5.0,0.01
0,3.5151515151515156,3.8383838383838382,2.1158585766128564,0.2220169801649566
0,3.564646464646465,3.9393939393939394,4.775914176032963,5.191730102732145
0,3.6141414141414145,5.959595959595959,5.0,8.405343073695937
0,3.663636363636364,3.6363636363636362,5.0,3.4580690315651927
0,3.7131313131313135,5.353535353535354,1.7088615592429324,3.3164366704538977
0,3.762626262626263,0.40404040404040403,5.0,0.01
0,3.812121212121213,1.4141414141414141,5.0,0.01
0,3.8616161616161624,2.8282828282828283,4.200785353866498,3.609436730881906
0,3.911111111111112,6.262626262626262,4.935733833743147,10.0
0,3.9606060606060614,1.1111111111111112,5.0,0.01
0,4.01010101010101,7.575757575757575,3.2946613545717005,10.0
0,4.05959595959596,1.1111111111111112,5.0,0.01
0,4.109090909090909,1.2121212121212122,2.250904243106196,0.24297719862938663
0,4.158585858585859,6.161616161616162,2.5603856656407613,3.257755596308699
0,4.208080808080808,0.40404040404040403,5.0,0.01
0,4.257575757575758,7.373737373737374,2.0162899159888883,0.21428607348412174
0,4.307070707070707,5.05050505050505,5.0,10.0
0,4.356565656565657,2.121212121212121,5.0,0.01
0,4.406060606060606,0.6060606060606061,5.0,0.01000000000000044
0,4.455555555555556,5.454545454545454,5.0,4.851288565783858
0,4.505050505050505,1.2121212121212122,2.185300460761133,0.1795033649289522
0,4.554545454545455,4.343434343434343,3.799761148139625,3.3232357285500034
0,4.604040404040404,3.9393939393939394,3.5941347038825184,2.9342547090221385
0,4.653535353535354,7.777777777777778,5.0,9.333499920034509
0,4.703030303030303,5.05050505050505,4.8513441282704,7.3884776043197276
0,4.752525252525253,8.383838383838384,4.164564777461171,10.0
0,4.802020202020202,0.7070707070707071,5.0,0.010000000000000106
0,4.851515151515152,2.2222222222222223,5.0,0.01
0,4.901010101010101,7.2727272727272725,4.298711300377048,5.200938217747714
0,4.9505050505050505,8.686868686868687,2.558247964549521,2.232232731104119
0,5.0,3.6363636363636362,5.0,4.869511093548077
1,0.1,1.6161616161616161,0.001,2.011028976629989
1,0.14949494949494951,3.3333333333333335,0.6756239230540054,2.82514834034747
1,0.198989898989899,9.191919191919192,1.5756566998394115,10.0
1,0.2484848484848485,0.0,0.2940556073043317,0.01
1,0.297979797979798,4.141414141414141,0.16167284179550065,2.360290561573428
1,0.3474747474747475,2.0202020202020203,0.8627425711760138,1.9805676010350364
1,0.396969696969697,7.373737373737374,1.1088945404545778,10.0
1,0.44646464646464656,6.262626262626262,0.537368272551527,5.719838737467527
1,0.49595959595959604,1.1111111111111112,0.4253337700002706,1.1477401022378995
1,0.5454545454545455,7.171717171717171,0.30366445220467875,4.680310915477943
1,0.594949494949495,3.6363636363636362,0.8778627605410511,1.7797944696661225
1,0.6444444444444445,6.767676767676767,0.23739281462967754,10.0
1,0.693939393939394,1.9191919191919191,0.6520958881949669,1.6499912533265293
1,0.7434343434343434,5.05050505050505,0.5796769682798358,3.46771953866265
1,0.792929292929293,6.8686868686868685,0.5562589588009732,10.0
1,0.8424242424242425,6.8686868686868685,0.6857440278788698,3.693896778149824
1,0.891919191919192,5.454545454545454,1.6185566298387641,9.315359409050245
1,0.9414141414141415,4.747474747474747,0.9923807141676273,4.495128830288132
1,0.990909090909091,5.454545454545454,0.5992955865350176,4.458359502930329
1,1.0404040404040407,3.6363636363636362,0.7899167660755151,1.859776888461998
1,1.0898989898989901,1.2121212121212122,1.1932769149977258,1.264213898590846
1,1.1393939393939396,9.191919191919192,1.5361733072683077,10.0
1,1.188888888888889,7.070707070707071,0.99612836534075,2.29985452654719
1,1.2383838383838386,1.3131313131313131,1.161090291148267,1.031422579954123
1,1.287878787878788,5.858585858585858,2.410663765681494,10.0
1,1.3373737373737375,8.383838383838384,1.20527932421271,5.252330228404643
1,1.386868686868687,7.373737373737374,1.3685076439943828,2.5664479201777888
1,1.4363636363636367,0.5050505050505051,1.294603771654782,0.5703570344644011
1,1.4858585858585862,3.9393939393939394,2.130152699868454,5.653077356266811
1,1.5353535353535357,8.484848484848484,0.9159600987879417,2.5007650260884535
1,1.5848484848484852,8.484848484848484,2.9923736413454356,10.0
1,1.6343434343434347,4.545454545454545,1.7817049445497133,5.293634089794922
1,1.6838383838383841,9.393939393939394,2.285273960455479,10.0
1,1.7333333333333336,4.242424242424242,1.287230742224285,0.6765792594553025
1,1.782828282828283,3.5353535353535355,2.3760878960993748,3.189537699542203
1,1.8323232323232326,5.454545454545454,1.8500188939014726,4.725307406927403
1,1.881818181818182,2.727272727272727,1.063687538051912,0.7319369095419266
1,1.9313131313131315,9.8989898989899,3.26790862101549,10.0
1,1.9808080808080812,4.242424242424242,2.784104164808647,5.507337358104407
1,2.0303030303030307,6.262626262626262,1.8500320256837788,4.725516947203858
1,2.07979797979798,0.20202020202020202,2.1472849438284083,0.2271457012534022
1,2.1292929292929297,6.262626262626262,1.39263021381111,3.346001483320115
1,2.178787878787879,7.2727272727272725,1.6400281813769713,5.355605880282914
1,2.2282828282828286,3.9393939393939394,1.7625521252059306,2.167935676145621
1,2.277777777777778,4.646464646464646,4.810290213945288,5.778224210816717
1,2.3272727272727276,10.0,4.635391988666922,10.0
1,2.376767676767677,4.141414141414141,2.037646184949746,5.1525215289147654
1,2.4262626262626266,0.6060606060606061,5.0,0.01
1,2.475757575757576,2.727272727272727,3.0834148183568844,7.803352051650171
1,2.5252525252525255,3.5353535353535355,5.0,10.0
1,2.574747474747475,9.595959595959595,2.4106902287071534,10.0
1,2.6242424242424245,7.6767676767676765,3.1638755363579354,10.0
1,2.673737373737374,5.858585858585858,3.11078414590908,5.9567133537576575
1,2.7232323232323234,8.484848484848484,3.215299288872732,10.0
1,2.7727272727272734,7.6767676767676765,1.3866972857696982,3.0005388167279046
1,2.822222222222223,1.0101010101010102,2.1474686302098283,0.22741393660041626
1,2.8717171717171723,0.9090909090909091,2.1085039845255453,0.1672999400577991
1,2.921212121212122,5.656565656565657,2.6687324314369154,3.03907005501928
1,2.9707070707070713,7.6767676767676765,3.8376664293844907,10.0
1,3.0202020202020208,6.161616161616162,1.8809406742276082,3.4591551258284974
1,3.0696969696969703,9.393939393939394,1.482071598493386,6.546590339406119
1,3.1191919191919197,1.8181818181818181,4.0725774030557265,4.718919336808734
1,3.168686868686869,2.929292929292929,2.1168967724774803,0.22401528258109044
1,3.2181818181818187,4.646464646464646,2.758767405991394,2.7372735131428545
1,3.267676767676768,9.696969696969697,3.113556120811916,10.0
1,3.3171717171717177,0.6060606060606061,5.0,0.01
1,3.366666666666667,9.8989898989899,3.77292483148075,7.721991256114218
1,3.4161616161616166,2.121212121212121,3.3938607362921642,2.5596597044835874
1,3.465656565656566,0.7070707070707071,5.0,0.01
1,3.5151515151515156,3.8383838383838382,1.9587967377370008,1.3162822141421324
1,3.564646464646465,3.9393939393939394,3.725845290171405,2.7615995364294657
1,3.6141414141414145,5.959595959595959,2.2687411080931588,5.345165358004012
1,3.663636363636364,3.6363636363636362,2.1555542171437465,2.2186894909101293
1,3.7131313131313135,5.353535353535354,3.1818961236947585,2.82474301572689
1,3.762626262626263,0.40404040404040403,5.0,0.01
1,3.812121212121213,1.4141414141414141,5.0,0.01
1,3.8616161616161624,2.8282828282828283,5.0,0.01
1,3.911111111111112,6.262626262626262,2.580741129895125,2.795425783295882
1,3.9606060606060614,1.1111111111111112,5.0,0.01
1,4.01010101010101,7.575757575757575,4.497733071069779,10.0
1,4.05959595959596,1.1111111111111112,5.0,0.01
1,4.109090909090909,1.2121212121212122,5.0,0.01
1,4.158585858585859,6.161616161616162,2.5190762393662784,1.890424411694197
1,4.208080808080808,0.40404040404040403,5.0,0.01
1,4.257575757575758,7.373737373737374,2.9428437682210054,5.055013201529759
1,4.307070707070707,5.05050505050505,5.0,7.115654291742958
1,4.356565656565657,2.121212121212121,2.1870090230333705,0.2313054627777532
1,4.406060606060606,0.6060606060606061,5.0,0.01000000000000026
1,4.455555555555556,5.454545454545454,2.4661292067662313,3.2267325952486448
1,4.505050505050505,1.2121212121212122,5.0,0.01
1,4.554545454545455,4.343434343434343,3.215176307144513,0.09784797898108603
1,4.604040404040404,3.9393939393939394,5.0,5.278333795376141
1,4.653535353535354,7.777777777777778,4.560864929644871,6.711172567678184
1,4.703030303030303,5.05050505050505,2.04978145758066,0.21231910154265696
1,4.752525252525253,8.383838383838384,2.1683060736091324,4.2677317595497914
1,4.802020202020202,0.7070707070707071,5.0,0.01
1,4.851515151515152,2.2222222222222223,2.2510835227711383,0.2431786521208619
1,4.901010101010101,7.2727272727272725,2.083983367033446,2.8709038425127145
1,4.9505050505050505,8.686868686868687,3.9417349131129384,10.0
1,5.0,3.6363636363636362,5.0,0.01
2,0.1,1.6161616161616161,0.18675324543829097,1.358886155848104
2,0.14949494949494951,3.3333333333333335,0.001,6.007480283189186
2,0.198989898989899,9.191919191919192,1.155111343249321,10.0
2,0.2484848484848485,0.0,0.2202694370299579,0.01
2,0.297979797979798,4.141414141414141,0.3154551697851581,1.9897969568821623
2,0.3474747474747475,2.0202020202020203,0.001,2.6066019743292124
2,0.396969696969697,7.373737373737374,0.12186065769358627,3.662781537329348
2,0.44646464646464656,6.262626262626262,0.5978877329188966,10.0
2,0.49595959595959604,1.1111111111111112,0.3893432133530086,2.080460698700783
2,0.5454545454545455,7.171717171717171,0.45319265955343757,3.4995221641336616
2,0.594949494949495,3.6363636363636362,0.7274508285441565,1.5537628073725742
2,0.6444444444444445,6.767676767676767,0.7452846699512236,10.0
2,0.693939393939394,1.9191919191919191,0.6072359720383373,2.1164561606353676
2,0.7434343434343434,5.05050505050505,0.8192595346354902,4.779842256997312
2,0.792929292929293,6.8686868686868685,0.7588301657793434,4.338195255223293
2,0.8424242424242425,6.8686868686868685,0.6229867359953141,2.6731528136134104
2,0.891919191919192,5.454545454545454,0.5770510949257903,10.0
2,0.9414141414141415,4.747474747474747,0.5820190407542286,4.150240197870103
2,0.990909090909091,5.454545454545454,0.9679119133230208,4.659250595377097
2,1.0404040404040407,3.6363636363636362,0.7733276138732584,1.6978660422388703
2,1.0898989898989901,1.2121212121212122,0.8576489657443264,1.6201072673097905
2,1.1393939393939396,9.191919191919192,1.4843437060333078,10.0
2,1.188888888888889,7.070707070707071,1.6415356912397034,4.019912081819477
2,1.2383838383838386,1.3131313131313131,0.9818960586126447,0.9914572604872353
2,1.287878787878788,5.858585858585858,0.9695437106341149,3.2993855079771373
2,1.3373737373737375,8.383838383838384,1.7833049706099355,8.44753352768511
2,1.386868686868687,7.373737373737374,1.2803406861335078,2.622330469016175
2,1.4363636363636367,0.5050505050505051,1.3870450665247804,0.01
2,1.4858585858585862,3.9393939393939394,2.3889141781651375,7.872407992728854
2,1.5353535353535357,8.484848484848484,2.166102239081926,10.0
2,1.5848484848484852,8.484848484848484,1.4387932255928664,6.082207352536068
2,1.6343434343434347,4.545454545454545,1.2883965676588023,3.3272827183806943
2,1.6838383838383841,9.393939393939394,0.9728832866616995,4.7911110295501835
2,1.7333333333333336,4.242424242424242,1.1208923664400379,3.1365683917798908
2,1.782828282828283,3.5353535353535355,2.1592017318162364,2.012461450158617
2,1.8323232323232326,5.454545454545454,1.668965320102485,5.206508273592016
2,1.881818181818182,2.727272727272727,2.379946227081286,3.728375672695505
2,1.9313131313131315,9.8989898989899,1.8395887805762845,10.0
2,1.9808080808080812,4.242424242424242,0.8465139840044896,4.639054792604506
2,2.0303030303030307,6.262626262626262,3.8837850998737107,9.491204041221495
2,2.07979797979798,0.20202020202020202,2.0944036793715712,0.227547280834978
2,2.1292929292929297,6.262626262626262,1.231286303184812,3.402800183725421
2,2.178787878787879,7.2727272727272725,1.5397571441236522,4.917310266441584
2,2.2282828282828286,3.9393939393939394,2.1635443004463983,4.841947778116484
2,2.277777777777778,4.646464646464646,1.7103005222117222,2.5802860459229056
2,2.3272727272727276,10.0,1.735490285968594,2.7135396535916665
2,2.376767676767677,4.141414141414141,2.2185876580152377,4.491674613916107
2,2.4262626262626266,0.6060606060606061,2.1505754168121163,0.23219759701769943
2,2.475757575757576,2.727272727272727,2.1393480988800597,1.5182474824348153
2,2.5252525252525255,3.5353535353535355,2.7355070619893036,2.4116005598514625
2,2.574747474747475,9.595959595959595,2.1827729808644385,10.0
2,2.6242424242424245,7.6767676767676765,1.4942000163208629,1.9917401723043082
2,2.673737373737374,5.858585858585858,1.8866113795985562,2.9833353501135838
2,2.7232323232323234,8.484848484848484,1.120607730109872,3.9991127247193066
2,2.7727272727272734,7.6767676767676765,3.001703221337314,8.317002826820552
2,2.822222222222223,1.0101010101010102,5.0,0.01
2,2.8717171717171723,0.9090909090909091,5.0,0.01
2,2.921212121212122,5.656565656565657,1.60537523207735,2.9542461027418985
2,2.9707070707070713,7.6767676767676765,2.0653056531898715,5.642810342290507
2,3.0202020202020208,6.161616161616162,3.550436982450946,10.0
2,3.0696969696969703,9.393939393939394,3.215308947193647,10.0
2,3.1191919191919197,1.8181818181818181,4.6866795001753045,3.922477117088815
2,3.168686868686869,2.929292929292929,2.1879403549995193,0.23249022702875127
2,3.2181818181818187,4.646464646464646,1.4866587689524382,1.0322835386137643
2,3.267676767676768,9.696969696969697,2.767540234067694,10.0
2,3.3171717171717177,0.6060606060606061,5.0,0.010000000000000155
2,3.366666666666667,9.8989898989899,1.7571378336320567,6.698606588349216
2,3.4161616161616166,2.121212121212121,4.278798354261005,4.704108152167806
2,3.465656565656566,0.7070707070707071,5.0,0.01
2,3.5151515151515156,3.8383838383838382,1.9114795942251277,2.624912750749541
2,3.564646464646465,3.9393939393939394,3.8764800776044264,4.705842194363799
2,3.6141414141414145,5.959595959595959,1.9372320543712802,0.19580589138411186
2,3.663636363636364,3.6363636363636362,2.1925422525671303,0.23816713646593765
2,3.7131313131313135,5.353535353535354,3.4646835123035706,3.062345322716218
2,3.762626262626263,0.40404040404040403,5.0,0.01
2,3.812121212121213,1.4141414141414141,5.0,0.010000000000000196
2,3.8616161616161624,2.8282828282828283,2.115539578925875,0.22144310619450847
2,3.911111111111112,6.262626262626262,5.0,5.450677833705545
2,3.9606060606060614,1.1111111111111112,5.0,0.01
2,4.01010101010101,7.575757575757575,1.4935640854610517,3.8640735301181524
2,4.05959595959596,1.1111111111111112,5.0,0.01
2,4.109090909090909,1.2121212121212122,5.0,0.01
2,4.158585858585859,6.161616161616162,5.0,0.01
2,4.208080808080808,0.40404040404040403,5.0,0.01
2,4.257575757575758,7.373737373737374,2.1113100868842167,3.4763956329985386
2,4.307070707070707,5.05050505050505,4.686760173823371,3.922516547736338
2,4.356565656565657,2.121212121212121,2.0327212508741805,0.21332158459469294
2,4.406060606060606,0.6060606060606061,5.0,0.04600978659549946
2,4.455555555555556,5.454545454545454,5.0,5.138266173870587
2,4.505050505050505,1.2121212121212122,5.0,0.01
2,4.554545454545455,4.343434343434343,5.0,8.481465151425226
2,4.604040404040404,3.9393939393939394,4.686512849784921,3.9222917640307404
2,4.653535353535354,7.777777777777778,3.22034500162922,4.217033567988611
2,4.703030303030303,5.05050505050505,4.200750008906314,3.6091885695440746
2,4.752525252525253,8.383838383838384,3.376841836567796,10.0
2,4.802020202020202,0.7070707070707071,5.0,0.01
2,4.851515151515152,2.2222222222222223,5.0,0.01
2,4.901010101010101,7.2727272727272725,3.393827874268938,2.5596062120424907
2,4.9505050505050505,8.686868686868687,5.0,9.882816719005305
2,5.0,3.6363636363636362,5.0,3.866340213523062
3,0.1,1.6161616161616161,0.2127821152753934,1.66698488534992
3,0.14949494949494951,3.3333333333333335,0.001,4.368238638203238
3,0.198989898989899,9.191919191919192,0.001,10.0
3,0.2484848484848485,0.0,0.24860334329598927,0.01
3,0.297979797979798,4.141414141414141,0.001,2.968877297297512
3,0.3474747474747475,2.0202020202020203,0.5109988094651617,1.5350959347875885
3,0.396969696969697,7.373737373737374,0.001,10.0
3,0.44646464646464656,6.262626262626262,0.45159364325004214,3.9064119828173776
3,0.49595959595959604,1.1111111111111112,0.4546796172191446,0.7473762290779165
3,0.5454545454545455,7.171717171717171,0.9733635052812991,10.0
3,0.594949494949495,3.6363636363636362,0.7619144617611767,5.0601246372185695
3,0.6444444444444445,6.767676767676767,0.5737254710143516,3.0485142915342496
3,0.693939393939394,1.9191919191919191,0.5498399780291696,1.024084213431308
3,0.7434343434343434,5.05050505050505,0.7645879801395767,5.642352874866452
3,0.792929292929293,6.8686868686868685,0.8310156601687104,10.0
3,0.8424242424242425,6.8686868686868685,1.4221337405423706,9.874148370321231
3,0.891919191919192,5.454545454545454,0.6483704143805341,4.68992248328193
3,0.9414141414141415,4.747474747474747,0.6242265014490902,3.390518220796631
3,0.990909090909091,5.454545454545454,1.1494445784797147,3.5324746053066027
3,1.0404040404040407,3.6363636363636362,0.6730149334396047,2.020122601065737
3,1.0898989898989901,1.2121212121212122,1.137366372656887,0.6322446535421238
3,1.1393939393939396,9.191919191919192,0.776382231590704,3.080514823837494
3,1.188888888888889,7.070707070707071,2.622211874457442,10.0
3,1.2383838383838386,1.3131313131313131,1.290946247378047,1.2695785951382317
3,1.287878787878788,5.858585858585858,1.484290040998422,3.2011342704070467
3,1.3373737373737375,8.383838383838384,0.43421559907602264,2.65299239170037
3,1.386868686868687,7.373737373737374,1.3957287026248029,10.0
3,1.4363636363636367,0.5050505050505051,1.2569029920055028,0.01
3,1.4858585858585862,3.9393939393939394,1.0398717621196838,3.1454402990882206
3,1.5353535353535357,8.484848484848484,1.1671203572692566,6.57324248428534
3,1.5848484848484852,8.484848484848484,0.9733627772192199,10.0
3,1.6343434343434347,4.545454545454545,1.8320678426591896,3.738397989364442
3,1.6838383838383841,9.393939393939394,0.3091414965101093,9.999248875694853
3,1.7333333333333336,4.242424242424242,3.705661455372328,10.0
3,1.782828282828283,3.5353535353535355,1.1197135224990646,1.0592511785841021
3,1.8323232323232326,5.454545454545454,1.0212833787314641,3.8315773443488235
3,1.881818181818182,2.727272727272727,1.5516885596213041,2.1330992169027723
3,1.9313131313131315,9.8989898989899,1.2680946566040112,1.6149108141928574
3,1.9808080808080812,4.242424242424242,1.5765169264185142,3.870597230258153
3,2.0303030303030307,6.262626262626262,1.9030281571682903,4.720695267297638
3,2.07979797979798,0.20202020202020202,2.0501161749691033,0.21383901198273308
3,2.1292929292929297,6.262626262626262,2.615326144429833,4.883740964290773
3,2.178787878787879,7.2727272727272725,4.325485996797099,10.0
3,2.2282828282828286,3.9393939393939394,3.333509666276125,4.8589175245229415
3,2.277777777777778,4.646464646464646,2.375463606634397,4.564434655372611
3,2.3272727272727276,10.0,2.9456209302973777,10.0
3,2.376767676767677,4.141414141414141,3.8718506579571863,10.0
3,2.4262626262626266,0.6060606060606061,2.245841309327692,0.23810934246847973
3,2.475757575757576,2.727272727272727,2.404849380243918,2.068757455300897
3,2.5252525252525255,3.5353535353535355,2.324816028262757,1.8484580262662724
3,2.574747474747475,9.595959595959595,1.365791356302951,5.28821530489
3,2.6242424242424245,7.6767676767676765,0.8563113759016167,3.7554217857721914
3,2.673737373737374,5.858585858585858,1.6262188951678391,3.0836798525359925
3,2.7232323232323234,8.484848484848484,2.410657313661419,7.562747888140964
3,2.7727272727272734,7.6767676767676765,2.6412161061031387,3.502805263360619
3,2.822222222222223,1.0101010101010102,2.247454931227618,0.23964377294734734
3,2.8717171717171723,0.9090909090909091,5.0,0.01
3,2.921212121212122,5.656565656565657,5.0,8.60325718346668
3,2.9707070707070713,7.6767676767676765,3.4385028662326906,6.654238145198048
3,3.0202020202020208,6.161616161616162,2.115664266713616,4.611348809994801
3,3.0696969696969703,9.393939393939394,2.0331182194380135,3.92935647578006
3,3.1191919191919197,1.8181818181818181,3.4646528867088078,3.0623225523717745
3,3.168686868686869,2.929292929292929,2.397142330074643,3.0060998920045066
3,3.2181818181818187,4.646464646464646,2.3136332122747203,2.9797819944807338
3,3.267676767676768,9.696969696969697,1.8500061827161882,4.725235383054179
3,3.3171717171717177,0.6060606060606061,5.0,0.01
3,3.366666666666667,9.8989898989899,2.6424286335359035,10.0
3,3.4161616161616166,2.121212121212121,2.1876675033160105,0.2320807800553055
3,3.465656565656566,0.7070707070707071,5.0,0.01
3,3.5151515151515156,3.8383838383838382,2.049901284181972,0.21281120425370542
3,3.564646464646465,3.9393939393939394,3.844051190091377,5.8326814812603995
3,3.6141414141414145,5.959595959595959,4.781047118366459,10.0
3,3.663636363636364,3.6363636363636362,2.8849597220751804,2.1975869051632277
3,3.7131313131313135,5.353535353535354,4.686663049631563,3.9224342793960734
3,3.762626262626263,0.40404040404040403,5.0,0.01
3,3.812121212121213,1.4141414141414141,5.0,0.01
3,3.8616161616161624,2.8282828282828283,5.0,2.45492658523402
3,3.911111111111112,6.262626262626262,5.0,8.511909307149939
3,3.9606060606060614,1.1111111111111112,5.0,0.01
3,4.01010101010101,7.575757575757575,5.0,8.816163976033192
3,4.05959595959596,1.1111111111111112,5.0,0.03968797598245628
3,4.109090909090909,1.2121212121212122,4.217437364968468,0.03346410899167829
3,4.158585858585859,6.161616161616162,5.0,10.0
3,4.208080808080808,0.40404040404040403,5.0,0.01
3,4.257575757575758,7.373737373737374,2.558254963261158,2.2322553707410933
3,4.307070707070707,5.05050505050505,5.0,5.670765448230965
3,4.356565656565657,2.121212121212121,5.0,0.01
3,4.406060606060606,0.6060606060606061,5.0,0.01
3,4.455555555555556,5.454545454545454,5.0,6.165022559512366
3,4.505050505050505,1.2121212121212122,5.0,0.0100000000000002
3,4.554545454545455,4.343434343434343,3.079102881933814,4.165987955086441
3,4.604040404040404,3.9393939393939394,2.070269467728729,0.21925280213265072
3,4.653535353535354,7.777777777777778,5.0,10.0
3,4.703030303030303,5.05050505050505,2.1545449824754477,1.782159982913087
3,4.752525252525253,8.383838383838384,1.4235831609342557,1.236037897304052
3,4.802020202020202,0.7070707070707071,5.0,0.010000000000000148
3,4.851515151515152,2.2222222222222223,5.0,0.01
3,4.901010101010101,7.2727272727272725,2.464312150341151,1.9917656045616932
3,4.9505050505050505,8.686868686868687,5.0,3.3117880374253126
3,5.0,3.6363636363636362,5.0,0.01
4,0.1,1.6161616161616161,0.36974060917021306,0.8820139521079354
4,0.14949494949494951,3.3333333333333335,0.001,3.996252425890605
4,0.198989898989899,9.191919191919192,0.7240397554830901,10.0
4,0.2484848484848485,0.0,0.22624421669629777,0.01
4,0.297979797979798,4.141414141414141,0.001,10.0
4,0.3474747474747475,2.0202020202020203,0.32255031106136245,1.7003752076322787
4,0.396969696969697,7.373737373737374,0.4219900994723388,10.0
4,0.44646464646464656,6.262626262626262,1.1551128126625692,10.0
4,0.49595959595959604,1.1111111111111112,0.5567400891618676,0.7598721998716812
4,0.5454545454545455,7.171717171717171,0.3815065483573183,5.149123156787078
4,0.594949494949495,3.6363636363636362,0.3429201005553352,4.496502237070479
4,0.6444444444444445,6.767676767676767,1.408232773354807,10.0
4,0.693939393939394,1.9191919191919191,0.8227011459691731,1.5081175496634853
4,0.7434343434343434,5.05050505050505,0.4590063637295297,4.720000997239592
