iteration,true_alpha,true_temperature,true_initial_k,recovered_alpha,recovered_temperature,recovered_initial_k
0,9.091454545454544,2.4770763559917115,565.6565656565656,6.060135624849516,1.4707789803331288,936.8210058821354
0,4.445222222222222,1.0,323.2323232323232,4.2113426921170705,0.5170265260236437,519.6916046027952
0,5.6572828282828285,3.511191734215131,484.8484848484848,8.930334429316098,6.151607183139161,1000.0
0,14.34371717171717,6.5793322465756825,848.4848484848484,20.0,6.784131591074065,741.9412058070343
0,13.535676767676767,2.848035868435802,90.9090909090909,14.265107820778686,1.9235749453193751,58.947955872096045
0,3.435171717171717,1.5199110829529332,212.1212121212121,3.642934809419039,0.7957697506145015,384.61039747929715
0,14.949747474747474,0.49770235643321115,636.3636363636364,9.943233071125475,0.01,678.2041061972651
0,6.869343434343435,0.010722672220103232,292.9292929292929,6.607516960359955,0.01,227.58118862166936
0,12.32361616161616,0.2848035868435802,282.8282828282828,20.0,0.01000000000000003,84.22696370567535
0,8.283414141414141,4.641588833612782,595.959595959596,3.9000935534456835,1.4274120449540422,1000.0
0,10.909545454545453,0.6579332246575682,989.8989898989898,20.0,0.01,974.0485989922357
0,2.02110101010101,0.4037017258596556,626.2626262626262,2.0995686605980386,0.1620819397763147,1000.0
0,15.555777777777777,0.021544346900318846,303.030303030303,15.00125658998826,0.01,595.1720378771101
0,7.273363636363636,0.040370172585965536,737.3737373737373,7.594140501572416,0.01,716.1170280164015
0,8.08140404040404,2.656087782946687,777.7777777777777,5.4846560291345,1.0363815369670166,393.89761858515305
0,8.48542424242424,6.5793322465756825,353.5353535353535,20.0,8.025157608694855,463.60114093598094
0,2.02110101010101,0.1519911082952934,727.2727272727273,2.1846695984812587,0.01,375.42033916358514
0,3.637181818181818,0.23101297000831603,272.7272727272727,3.329987506192588,0.01,577.4269360846029
0,14.545727272727271,0.6579332246575682,919.1919191919192,10.592516207243868,0.01,645.473410626078
0,17.57587878787879,0.17475284000076838,656.5656565656565,9.328690139828423,0.01,604.4364321326216
0,15.151757575757575,0.8111308307896873,90.9090909090909,14.330707351536498,0.01,180.656912989084
0,14.747737373737372,0.011497569953977356,656.5656565656565,14.391228288362365,0.01,790.0733317886303
0,5.85929292929293,0.023101297000831605,787.8787878787879,4.977100721187856,0.01,969.1507340404947
0,15.555777777777777,3.511191734215131,434.3434343434343,16.8047771814055,0.01,141.1223916256995
0,8.687434343434342,0.7054802310718645,60.6060606060606,4.610533183667647,0.01,374.49290651767757
0,8.889444444444443,0.07564633275546291,727.2727272727273,9.531965812195129,0.01,931.9560123642093
0,14.949747474747474,0.464158883361278,727.2727272727273,20.0,0.01,61.595084489162055
0,20.0,0.4037017258596556,434.3434343434343,12.92798431859499,0.01,383.22497268473484
0,7.677383838383839,0.01747528400007684,333.3333333333333,15.552782348496397,0.01,45.873093168698205
0,5.6572828282828285,0.8111308307896873,303.030303030303,4.97319693846497,0.01,918.5366062494716
0,7.071353535353535,2.848035868435802,474.7474747474747,20.0,9.53988926778306,1000.0
0,6.869343434343435,0.5722367659350217,656.5656565656565,5.085278495115191,0.01,222.2999513933251
0,6.869343434343435,0.02848035868435802,212.1212121212121,7.208326981753231,0.01,211.92572843630776
0,11.717585858585858,2.848035868435802,919.1919191919192,8.423817487487112,2.5481116019690155,1000.0
0,6.263313131313131,9.326033468832199,60.6060606060606,3.7974060678189794,3.585124097376479,1000.0
0,9.495474747474747,0.03511191734215131,121.2121212121212,6.982748505966646,0.01,639.9107202262174
0,6.869343434343435,0.8697490026177834,181.8181818181818,5.151139373786896,0.01,672.5007824860505
0,0.203010101010101,0.8697490026177834,808.0808080808081,0.1300103892912646,0.7516664582073129,93.69862507905613
0,16.767838383838384,0.6135907273413173,555.5555555555555,12.629173033443074,0.01,411.8003968956065
0,9.89949494949495,0.10722672220103231,777.7777777777777,11.561270849227425,0.01,290.1573117840702
0,7.071353535353535,3.2745491628777286,929.2929292929292,4.327001208977074,0.6569836849041216,1000.0
0,1.617080808080808,0.30538555088334157,929.2929292929292,1.6694810833802418,0.21581011750899018,331.0093334882712
0,11.717585858585858,1.7475284000076847,868.6868686868686,12.176769617230464,0.01,532.9762724303241
0,18.383919191919194,0.06135907273413173,707.070707070707,15.260503104817811,0.01,830.2576160578585
0,7.273363636363636,0.1,868.6868686868686,6.875131111305708,0.01,464.6654311549888
0,13.131656565656565,10.0,898.989898989899,3.420431889044683,3.2763995961936607,586.8465942316681
0,17.373868686868686,0.02009233002565047,212.1212121212121,20.0,0.01,75.88989584534215
0,10.909545454545453,1.5199110829529332,585.8585858585858,7.393798227330902,0.01,289.3635296919439
0,1.213060606060606,0.10722672220103231,828.2828282828282,1.2396516234626083,0.01,679.2103853893035
0,12.121606060606059,0.13219411484660293,202.02020202020202,14.945370568045838,0.01,793.8092828402202
0,7.273363636363636,0.6135907273413173,393.93939393939394,7.918882362097203,0.01,239.94722353854235
0,8.08140404040404,5.336699231206313,434.3434343434343,12.335447604386305,10.0,1000.0
0,0.203010101010101,1.1497569953977356,212.1212121212121,0.06440529381156446,0.9867187127765258,507.15421659232834
0,19.191959595959595,0.037649358067924674,575.7575757575758,10.834135627367035,0.01,488.5397232019336
0,9.091454545454544,1.5199110829529332,676.7676767676767,8.607073363638403,0.010000000000000122,107.53735888102645
0,4.243212121212121,0.016297508346206444,323.2323232323232,4.5415822356198925,0.01,209.6563038094965
0,3.637181818181818,0.37649358067924676,393.93939393939394,3.3703347507634276,0.01,611.8169396536526
0,0.405020202020202,0.1519911082952934,818.1818181818181,0.43045720965064865,0.01,928.0727864994149
0,12.121606060606059,0.9326033468832199,555.5555555555555,20.0,0.01,617.6894605189249
0,2.223111111111111,0.13219411484660293,0.0,0.9631213732166528,0.01,10.958754693365783
0,11.91959595959596,0.24770763559917114,494.9494949494949,10.510442267367724,0.01,551.3929307859686
0,1.213060606060606,0.012328467394420659,484.8484848484848,1.105237396395005,0.01,788.6711853411142
0,11.91959595959596,0.030538555088334154,565.6565656565656,10.457535524174574,0.01,649.7243490768847
0,19.595979797979798,0.011497569953977356,595.959595959596,9.690217329960673,0.01,773.6133471315472
0,19.7979898989899,0.07054802310718646,959.5959595959596,15.120084303660207,0.01,796.0322208078899
0,11.111555555555555,0.20092330025650468,20.2020202020202,17.989815656873006,0.01,16.354278747273923
0,3.637181818181818,0.1,919.1919191919192,3.63053558331931,0.01,257.7820017076042
0,17.97989898989899,9.326033468832199,303.030303030303,19.15543970010957,10.0,1000.0
0,16.969848484848484,7.054802310718645,171.7171717171717,5.8947804312272165,1.0868070939808359,816.6423094110262
0,19.191959595959595,0.11497569953977356,909.090909090909,11.142987403080912,0.01,706.8995837408834
0,14.141707070707069,0.14174741629268056,848.4848484848484,15.699610904706926,0.01,174.13166614839648
0,15.151757575757575,2.0092330025650478,777.7777777777777,20.0,3.2493635547181037,877.8580151745637
0,0.607030303030303,0.6579332246575682,30.3030303030303,0.4288750806010419,0.6011706263481115,865.7331960651347
0,8.08140404040404,0.24770763559917114,121.2121212121212,6.926385866342204,0.010000000000000083,614.9298617615356
0,14.747737373737372,0.02009233002565047,797.9797979797979,19.63839036307631,0.01,823.4494643400587
1,5.051252525252526,3.7649358067924674,333.3333333333333,3.3564582777712126,1.4761726340604748,129.23731251057686
1,10.10150505050505,0.49770235643321115,747.4747474747475,15.040853108666635,0.01,544.1718730268757
1,20.0,0.464158883361278,565.6565656565656,20.0,0.01,763.3286387690404
1,6.869343434343435,0.23101297000831603,797.9797979797979,7.004820904570467,0.01,398.52916791449655
1,14.545727272727271,0.13219411484660293,828.2828282828282,15.83948131006656,0.01,370.6241565469145
1,3.435171717171717,0.5722367659350217,585.8585858585858,3.6300811474073518,0.827427348815233,434.908898188459
1,9.091454545454544,0.43287612810830595,626.2626262626262,19.599141582509944,0.01,85.27700090480845
1,16.161808080808083,0.06135907273413173,282.8282828282828,12.134229177172786,0.01,228.71857587290611
1,10.30351515151515,0.03511191734215131,121.2121212121212,6.434160626821104,0.01,443.8109228799637
1,20.0,0.20092330025650468,868.6868686868686,17.2949043823686,0.01,125.53284476243543
1,11.111555555555555,5.72236765935022,606.060606060606,8.77230498889222,3.451171349307821,349.86384828844405
1,1.213060606060606,0.533669923120631,717.1717171717171,1.648570191285172,0.01,33.2381133923131
1,14.141707070707069,0.014174741629268055,101.01010101010101,14.691696800818121,0.01,852.5825732469839
1,4.445222222222222,0.021544346900318846,363.6363636363636,5.272616869650383,0.01,107.97877834635631
1,2.02110101010101,0.13219411484660293,767.6767676767677,1.7411700147987224,0.01,653.7182346524532
1,19.7979898989899,0.14174741629268056,20.2020202020202,12.58833181070039,0.01,28.664058270636378
1,19.191959595959595,10.0,424.2424242424242,5.13835490191727,2.663859166058332,292.9383120717121
1,5.051252525252526,0.10722672220103231,535.3535353535353,5.498207354738022,0.01,675.1705817208933
1,10.505525252525251,0.012328467394420659,181.8181818181818,20.0,0.01,57.11469471807357
1,13.333666666666666,0.04328761281083057,616.1616161616162,20.0,0.030988825869549902,116.01519979735018
1,1.011050505050505,0.013219411484660288,151.5151515151515,0.8556419551718353,0.01,319.5445496732693
1,0.203010101010101,4.037017258596554,101.01010101010101,0.001,5.956819106764085,150.0325831950713
1,18.383919191919194,0.5722367659350217,363.6363636363636,13.18382095804108,0.01,990.2674935367598
1,3.435171717171717,0.049770235643321115,292.9292929292929,3.4054968591169765,0.01,244.01327143767966
1,14.34371717171717,1.873817422860385,929.2929292929292,17.75490585359681,0.01,757.4028209645376
1,9.091454545454544,2.4770763559917115,565.6565656565656,11.357197949431445,0.01,87.4710516621201
1,4.445222222222222,1.0,323.2323232323232,9.39128490410926,0.01,45.73687430104641
1,5.6572828282828285,3.511191734215131,484.8484848484848,4.279320597342043,2.713335390672722,591.4910099722688
1,14.34371717171717,6.5793322465756825,848.4848484848484,20.0,5.6413653343319,1000.0
1,13.535676767676767,2.848035868435802,90.9090909090909,6.762252435704703,1.072392082342126,1000.0
1,3.435171717171717,1.5199110829529332,212.1212121212121,3.2212787619313934,1.124494040994712,182.41421721008987
1,14.949747474747474,0.49770235643321115,636.3636363636364,17.459008425854027,0.01,123.05659057413551
1,6.869343434343435,0.010722672220103232,292.9292929292929,17.316901993043214,0.01,37.56710792185476
1,12.32361616161616,0.2848035868435802,282.8282828282828,19.54483726058419,0.01,739.3546503576958
1,8.283414141414141,4.641588833612782,595.959595959596,20.0,4.501942813516303,15.64937638868283
1,10.909545454545453,0.6579332246575682,989.8989898989898,11.366638647785782,0.01,613.3878162031053
1,2.02110101010101,0.4037017258596556,626.2626262626262,1.7727612343236887,0.43580968177639673,1000.0
1,15.555777777777777,0.021544346900318846,303.030303030303,20.0,0.01,142.68128163898407
1,7.273363636363636,0.040370172585965536,737.3737373737373,6.59014976788099,0.01,817.154804508312
1,8.08140404040404,2.656087782946687,777.7777777777777,20.0,5.7813300222829005,1000.0
1,8.48542424242424,6.5793322465756825,353.5353535353535,7.893760446929368,3.9708300299033374,425.0788110895887
1,2.02110101010101,0.1519911082952934,727.2727272727273,2.2520533414954556,0.01,663.2397183169323
1,3.637181818181818,0.23101297000831603,272.7272727272727,3.6729535751014915,0.01,229.08877282594472
1,14.545727272727271,0.6579332246575682,919.1919191919192,20.0,0.01,974.6887448398087
1,17.57587878787879,0.17475284000076838,656.5656565656565,15.800039751271465,0.01,532.8479839934097
1,15.151757575757575,0.8111308307896873,90.9090909090909,17.72053598767945,0.01,53.83736543418496
1,14.747737373737372,0.011497569953977356,656.5656565656565,11.414777140636476,0.01,512.3915030817687
1,5.85929292929293,0.023101297000831605,787.8787878787879,5.767612740866762,0.01,748.5039715247767
1,15.555777777777777,3.511191734215131,434.3434343434343,12.897704581926114,0.01,742.5337451361931
1,8.687434343434342,0.7054802310718645,60.6060606060606,12.315657153427578,0.01,40.64739030062429
1,8.889444444444443,0.07564633275546291,727.2727272727273,15.29989010102291,0.01,717.699840228079
1,14.949747474747474,0.464158883361278,727.2727272727273,12.177206649896291,0.01,779.2150643419319
1,20.0,0.4037017258596556,434.3434343434343,14.04225627326279,0.01,927.494863714059
1,7.677383838383839,0.01747528400007684,333.3333333333333,7.291179539213103,0.010000000000000082,651.9448826658343
1,5.6572828282828285,0.8111308307896873,303.030303030303,4.077941163551569,0.13618717217232504,1000.0
1,7.071353535353535,2.848035868435802,474.7474747474747,5.294372605915345,2.5144281634927577,437.9947555823306
1,6.869343434343435,0.5722367659350217,656.5656565656565,5.193028469370434,0.010000000000000023,833.9860512059597
1,6.869343434343435,0.02848035868435802,212.1212121212121,4.961218578803151,0.01,528.5688616250567
1,11.717585858585858,2.848035868435802,919.1919191919192,20.0,3.732072409148483,131.16829311689975
1,6.263313131313131,9.326033468832199,60.6060606060606,4.15089061614762,3.860569023959946,468.56358392385255
1,9.495474747474747,0.03511191734215131,121.2121212121212,15.682090025088439,0.01,88.18565302673555
1,6.869343434343435,0.8697490026177834,181.8181818181818,7.11499169707559,1.1525492992719595,554.9339664745335
1,0.203010101010101,0.8697490026177834,808.0808080808081,0.404621219975779,0.8267139869141743,478.74851907199064
1,16.767838383838384,0.6135907273413173,555.5555555555555,10.101548939019095,0.01,735.6307218551729
1,9.89949494949495,0.10722672220103231,777.7777777777777,11.150270881804481,0.01,396.3498320801251
1,7.071353535353535,3.2745491628777286,929.2929292929292,7.14505854224094,4.581407366474885,322.00952046514595
1,1.617080808080808,0.30538555088334157,929.2929292929292,1.6424785216647544,0.44715790058078714,1000.0
1,11.717585858585858,1.7475284000076847,868.6868686868686,8.466228130124907,2.3673694422137865,604.7832681282305
1,18.383919191919194,0.06135907273413173,707.070707070707,20.0,0.01,880.1143020005542
1,7.273363636363636,0.1,868.6868686868686,8.704685663816552,0.01,381.75523407050247
1,13.131656565656565,10.0,898.989898989899,4.849477104709042,1.7549722208970326,542.4501333675369
1,17.373868686868686,0.02009233002565047,212.1212121212121,20.0,0.01,663.0426399192027
1,10.909545454545453,1.5199110829529332,585.8585858585858,12.977028493847028,0.01,375.49747268732
1,1.213060606060606,0.10722672220103231,828.2828282828282,1.3051991588139513,0.2274078221999885,1000.0
1,12.121606060606059,0.13219411484660293,202.02020202020202,17.65418265457243,0.01,291.30345100380083
1,7.273363636363636,0.6135907273413173,393.93939393939394,7.203585921472741,0.01,771.1482546231127
1,8.08140404040404,5.336699231206313,434.3434343434343,5.195988173928389,1.2621801392618643,1000.0
1,0.203010101010101,1.1497569953977356,212.1212121212121,0.297179819298682,0.8567590178625031,674.0439942847904
1,19.191959595959595,0.037649358067924674,575.7575757575758,19.64545711360366,0.01,944.1191486911797
1,9.091454545454544,1.5199110829529332,676.7676767676767,5.526478734624837,0.01,760.7100365821688
1,4.243212121212121,0.016297508346206444,323.2323232323232,6.871968045108471,0.01,56.27776679840414
1,3.637181818181818,0.37649358067924676,393.93939393939394,5.395185137579916,0.03316743857864666,39.480965406041264
1,0.405020202020202,0.1519911082952934,818.1818181818181,0.3548160323676522,0.01,910.7272561164164
1,12.121606060606059,0.9326033468832199,555.5555555555555,7.656984107003584,0.010000000000000044,365.9495040384312
1,2.223111111111111,0.13219411484660293,0.0,0.7054135260085922,0.431338621911429,307.65841521977114
1,11.91959595959596,0.24770763559917114,494.9494949494949,20.0,0.01,912.4547331463418
1,1.213060606060606,0.012328467394420659,484.8484848484848,1.140160118562173,0.01,810.3303318462926
1,11.91959595959596,0.030538555088334154,565.6565656565656,20.0,0.01,394.9427445080979
1,19.595979797979798,0.011497569953977356,595.959595959596,9.658040879401039,0.01,919.3210605039512
1,19.7979898989899,0.07054802310718646,959.5959595959596,20.0,0.01,180.2137873303651
1,11.111555555555555,0.20092330025650468,20.2020202020202,7.010630923020306,0.01,24.58347765579604
1,3.637181818181818,0.1,919.1919191919192,3.8265663569730064,0.01,222.39239134328625
1,17.97989898989899,9.326033468832199,303.030303030303,20.0,10.0,1000.0
1,16.969848484848484,7.054802310718645,171.7171717171717,5.054915452970517,1.6341443003054925,1000.0
1,19.191959595959595,0.11497569953977356,909.090909090909,17.97604070610861,0.01,41.73279216523104
1,14.141707070707069,0.14174741629268056,848.4848484848484,13.814792417458873,0.01,671.1113358176594
1,15.151757575757575,2.0092330025650478,777.7777777777777,17.29197966180323,0.01,727.1653441695702
1,0.607030303030303,0.6579332246575682,30.3030303030303,0.5167411165096638,0.8262681973427555,779.1283454142798
1,8.08140404040404,0.24770763559917114,121.2121212121212,5.268709613539682,0.01,440.0551490855651
1,14.747737373737372,0.02009233002565047,797.9797979797979,14.761481739668769,0.01,660.9937988547518
2,5.051252525252526,3.7649358067924674,333.3333333333333,4.600923612990889,2.634530408584615,601.5235545152176
2,10.10150505050505,0.49770235643321115,747.4747474747475,13.106908514291558,0.01,865.3460969186424
2,20.0,0.464158883361278,565.6565656565656,10.734557315826471,0.01,341.20405155781054
2,6.869343434343435,0.23101297000831603,797.9797979797979,6.996059782585129,0.01,786.1606884758253
2,14.545727272727271,0.13219411484660293,828.2828282828282,19.23748884319346,0.01,801.9031936588531
2,3.435171717171717,0.5722367659350217,585.8585858585858,3.582596244814141,0.3994136163198275,309.67410438599626
2,9.091454545454544,0.43287612810830595,626.2626262626262,15.522446283802328,0.01,327.6435686931719
2,16.161808080808083,0.06135907273413173,282.8282828282828,19.2654337534594,0.01,722.580315418171
2,10.30351515151515,0.03511191734215131,121.2121212121212,10.250191512724971,0.01,636.2035369054873
2,20.0,0.20092330025650468,868.6868686868686,18.029162237219673,0.01,230.51875502467803
2,11.111555555555555,5.72236765935022,606.060606060606,14.370283829841835,10.0,743.1166500129763
2,1.213060606060606,0.533669923120631,717.1717171717171,1.3884506507769179,0.3326162741034888,1000.0
2,14.141707070707069,0.014174741629268055,101.01010101010101,11.607744757053315,0.01,402.88757778590053
2,4.445222222222222,0.021544346900318846,363.6363636363636,4.3171896926797935,0.01,335.57205423726873
2,2.02110101010101,0.13219411484660293,767.6767676767677,1.8779434278007379,0.01,509.79711461838565
2,19.7979898989899,0.14174741629268056,20.2020202020202,4.431607300157425,0.01,363.9262370790058
2,19.191959595959595,10.0,424.2424242424242,20.0,10.0,1000.0
2,5.051252525252526,0.10722672220103231,535.3535353535353,5.468989372893608,0.01,600.8247843567983
2,10.505525252525251,0.012328467394420659,181.8181818181818,18.4834590210649,0.01,802.7312491173315
2,13.333666666666666,0.04328761281083057,616.1616161616162,17.1373506555242,0.01,208.42159691096674
2,1.011050505050505,0.013219411484660288,151.5151515151515,0.8741299553716873,0.01,647.6980940370394
2,0.203010101010101,4.037017258596554,101.01010101010101,0.02226397874616614,4.149112580789678,960.845259522183
2,18.383919191919194,0.5722367659350217,363.6363636363636,10.018565019793586,0.01,562.9334842506837
2,3.435171717171717,0.049770235643321115,292.9292929292929,3.3257262755197377,0.01,486.3221731887558
2,14.34371717171717,1.873817422860385,929.2929292929292,20.0,0.01,355.4182898519521
2,9.091454545454544,2.4770763559917115,565.6565656565656,10.87370362282416,1.9609802256238613,135.27182904858532
2,4.445222222222222,1.0,323.2323232323232,4.910200619753395,1.1029180579567517,78.2719525739938
2,5.6572828282828285,3.511191734215131,484.8484848484848,6.770703796276676,3.6990777336130565,754.6506764608531
2,14.34371717171717,6.5793322465756825,848.4848484848484,20.0,6.573962245984343,1000.0
2,13.535676767676767,2.848035868435802,90.9090909090909,20.0,2.834435029190623,55.05385219214058
2,3.435171717171717,1.5199110829529332,212.1212121212121,2.388408679079365,0.8840244212092431,277.0889813924708
2,14.949747474747474,0.49770235643321115,636.3636363636364,12.042255056215616,0.01,986.8675789107136
2,6.869343434343435,0.010722672220103232,292.9292929292929,6.6538580912837135,0.01,320.8675679821256
2,12.32361616161616,0.2848035868435802,282.8282828282828,14.241459435245261,0.01,660.4072760750855
2,8.283414141414141,4.641588833612782,595.959595959596,20.0,6.737810066820212,32.79712542248984
2,10.909545454545453,0.6579332246575682,989.8989898989898,7.186258985916045,0.01,431.5847851626133
2,2.02110101010101,0.4037017258596556,626.2626262626262,1.9206823929858126,0.5647780004148343,410.7328979821488
2,15.555777777777777,0.021544346900318846,303.030303030303,14.962432726277035,0.01,303.61454574233665
2,7.273363636363636,0.040370172585965536,737.3737373737373,8.559275097535915,0.01,174.3899199075396
2,8.08140404040404,2.656087782946687,777.7777777777777,6.927000309488003,0.01,992.3904090919572
2,8.48542424242424,6.5793322465756825,353.5353535353535,8.812799626360325,10.0,201.30421273704627
2,2.02110101010101,0.1519911082952934,727.2727272727273,2.4241667279920085,0.01,71.5168856034446
2,3.637181818181818,0.23101297000831603,272.7272727272727,4.206423621131896,0.01,86.7911830689578
2,14.545727272727271,0.6579332246575682,919.1919191919192,10.754898252486237,0.01,226.3728052081349
2,17.57587878787879,0.17475284000076838,656.5656565656565,20.0,0.01,856.6889934138469
2,15.151757575757575,0.8111308307896873,90.9090909090909,10.434858824268428,0.01,406.31682244339123
2,14.747737373737372,0.011497569953977356,656.5656565656565,12.582983532228784,0.01,898.2432347638332
2,5.85929292929293,0.023101297000831605,787.8787878787879,4.911802133167854,0.01,957.2515292515105
2,15.555777777777777,3.511191734215131,434.3434343434343,20.0,5.643741713583935,1000.0
2,8.687434343434342,0.7054802310718645,60.6060606060606,8.421742674938665,0.8245271991652198,57.91211226545741
2,8.889444444444443,0.07564633275546291,727.2727272727273,20.0,0.01,713.7160843191954
2,14.949747474747474,0.464158883361278,727.2727272727273,18.686487715140334,0.01,895.2742997040182
2,20.0,0.4037017258596556,434.3434343434343,11.189145044642055,0.01,275.80677843630053
2,7.677383838383839,0.01747528400007684,333.3333333333333,7.424778918220181,0.01,581.9478922361687
2,5.6572828282828285,0.8111308307896873,303.030303030303,4.1149570133006925,0.01,725.7067258429869
2,7.071353535353535,2.848035868435802,474.7474747474747,20.0,7.65917329696833,1000.0
2,6.869343434343435,0.5722367659350217,656.5656565656565,7.532307403137613,0.01,457.58737314599085
2,6.869343434343435,0.02848035868435802,212.1212121212121,6.990305876314358,0.01,510.90513560381106
2,11.717585858585858,2.848035868435802,919.1919191919192,20.0,4.601432269567589,1000.0
2,6.263313131313131,9.326033468832199,60.6060606060606,4.5381714470803045,4.895809131180643,224.5016612322769
2,9.495474747474747,0.03511191734215131,121.2121212121212,5.517751338713659,0.01,976.7434453837329
2,6.869343434343435,0.8697490026177834,181.8181818181818,6.674731082230182,0.9338239582108502,569.0589147459784
2,0.203010101010101,0.8697490026177834,808.0808080808081,0.05081207285456362,1.3075934282192785,775.5611165642699
2,16.767838383838384,0.6135907273413173,555.5555555555555,15.16759776905497,0.01,425.86298013446935
2,9.89949494949495,0.10722672220103231,777.7777777777777,19.306717745437375,0.01,483.3248804993139
2,7.071353535353535,3.2745491628777286,929.2929292929292,20.0,8.324333955531312,45.43411150305406
2,1.617080808080808,0.30538555088334157,929.2929292929292,1.7342146778992942,0.3821363663663446,650.820252947684
2,11.717585858585858,1.7475284000076847,868.6868686868686,7.434606858330387,0.01,1000.0
2,18.383919191919194,0.06135907273413173,707.070707070707,12.956406947950226,0.01,348.5342682617869
2,7.273363636363636,0.1,868.6868686868686,6.779233044595546,0.01,777.486520140557
2,13.131656565656565,10.0,898.989898989899,20.0,2.155448832373305,36.0000669643931
2,17.373868686868686,0.02009233002565047,212.1212121212121,20.0,0.01,237.61231298803744
2,10.909545454545453,1.5199110829529332,585.8585858585858,7.118380494798766,0.01,200.01642492873228
2,1.213060606060606,0.10722672220103231,828.2828282828282,1.1296239123435403,0.01,763.7906589018996
2,12.121606060606059,0.13219411484660293,202.02020202020202,12.055322729986642,0.01,852.9327672058668
2,7.273363636363636,0.6135907273413173,393.93939393939394,15.411931449816004,0.01,476.26003316332464
2,8.08140404040404,5.336699231206313,434.3434343434343,20.0,8.00751555442344,40.06660191593542
2,0.203010101010101,1.1497569953977356,212.1212121212121,0.001,0.8966367764249008,654.3392006046262
2,19.191959595959595,0.037649358067924674,575.7575757575758,11.43093821818444,0.01,406.34606326692335
2,9.091454545454544,1.5199110829529332,676.7676767676767,12.104527060858327,0.01,129.0389187725092
2,4.243212121212121,0.016297508346206444,323.2323232323232,5.892632358780358,0.01,93.8782288875383
2,3.637181818181818,0.37649358067924676,393.93939393939394,5.468991910243517,0.01,732.3165823443757
2,0.405020202020202,0.1519911082952934,818.1818181818181,0.48503682348564364,0.01,58.88632606836074
2,12.121606060606059,0.9326033468832199,555.5555555555555,20.0,0.010000000000000354,813.0446816397471
2,2.223111111111111,0.13219411484660293,0.0,0.5951405199064367,0.01,325.328910264283
2,11.91959595959596,0.24770763559917114,494.9494949494949,11.580874609788973,0.01,692.8503746259778
2,1.213060606060606,0.012328467394420659,484.8484848484848,1.1699806330295135,0.01,809.5894475913292
2,11.91959595959596,0.030538555088334154,565.6565656565656,20.0,0.01,948.209540702557
2,19.595979797979798,0.011497569953977356,595.959595959596,15.261830697154691,0.01,503.0551397461079
2,19.7979898989899,0.07054802310718646,959.5959595959596,14.276489855701545,0.01,396.5383090355783
2,11.111555555555555,0.20092330025650468,20.2020202020202,11.100214012874092,0.01,17.673576761506645
2,3.637181818181818,0.1,919.1919191919192,3.8354053362044787,0.01,260.0332746726456
2,17.97989898989899,9.326033468832199,303.030303030303,20.0,6.552422504638446,504.7420946765435
2,16.969848484848484,7.054802310718645,171.7171717171717,16.941594622193836,7.695346364258809,1000.0
2,19.191959595959595,0.11497569953977356,909.090909090909,19.125816457812117,0.01,378.35395288534755
