iteration,true_alpha,true_temperature,true_learning_rate,recovered_alpha,recovered_temperature,recovered_learning_rate
0,5.6572828282828285,0.21544346900318845,0.3718181818181818,3.573599857398365,0.01,0.2930266936888601
0,6.263313131313131,2.31012970008316,0.33161616161616164,8.253240381346911,1.338097209073107,0.3692190306639966
0,9.293464646464646,0.4037017258596556,0.7336363636363636,4.1698485630825255,0.01,0.6453838589621625
0,14.747737373737372,9.326033468832199,0.8140404040404041,20.0,5.376956133802047,1.514578402434134
0,6.465323232323232,0.016297508346206444,1.6180808080808082,3.536734411227082,0.01,1.7108574751421117
0,1.213060606060606,0.06135907273413173,1.8994949494949496,1.1595316063539354,0.01,1.9077464855206083
0,10.909545454545453,1.7475284000076847,1.396969696969697,16.795066829943266,1.5907251236898943,1.2235025129525545
0,4.647232323232323,0.9326033468832199,1.778888888888889,20.0,0.01,1.6823542305970456
0,7.677383838383839,5.72236765935022,0.13060606060606061,5.285636061611623,4.889830906274837,0.09923785647176953
0,16.565828282828285,0.01,1.7587878787878788,18.954617196150615,0.01,1.8004861568559625
0,4.243212121212121,0.32745491628777285,0.3115151515151515,4.246851760334702,0.01,0.34930709982224
0,5.051252525252526,0.093260334688322,0.17080808080808083,4.6493095946245635,0.01,0.12483256621642906
0,15.757787878787877,0.4037017258596556,1.97989898989899,15.366827837808595,0.7593773207936937,2.0
0,11.515575757575757,8.111308307896872,1.1557575757575758,12.29695899267437,3.190200528468322,1.7100603872890794
0,15.353767676767676,0.011497569953977356,1.4170707070707071,14.454627726695142,0.01,1.4028855481314668
0,7.879393939393939,0.8111308307896873,0.6934343434343435,5.5724755432757895,0.01,0.7510001589424401
0,4.243212121212121,3.7649358067924674,1.1557575757575758,3.8604169035843885,3.948893415827581,0.754476777980036
0,1.011050505050505,0.01,1.175858585858586,0.44095639697908007,0.6936363866703639,0.01
0,11.91959595959596,0.533669923120631,1.0150505050505052,20.0,0.01,1.046355069804699
0,4.849242424242425,1.5199110829529332,0.45222222222222225,5.294621502144665,2.1260279463199496,0.38342831258691956
0,6.667333333333334,0.7054802310718645,1.9597979797979799,14.056874418607427,0.9115483415503051,1.9668322037852208
0,2.829141414141414,0.43287612810830595,1.396969696969697,2.6899537098271136,0.01,1.478899659262247
0,4.445222222222222,2.1544346900318843,0.613030303030303,4.152486172378309,3.125164869622189,0.38698509455216
0,10.30351515151515,0.5722367659350217,1.376868686868687,18.578199853045703,0.01,1.4066816722199078
0,10.10150505050505,10.0,0.793939393939394,9.869989654593978,10.0,0.01
0,18.585929292929293,0.6135907273413173,0.0703030303030303,20.0,0.01,0.06822564943092684
0,11.91959595959596,0.3511191734215131,0.8743434343434344,18.380001693558842,0.01,1.103801054037755
0,4.647232323232323,4.328761281083057,0.7738383838383839,2.606719024051828,2.1330452293268998,0.5498916452146638
0,17.373868686868686,0.01747528400007684,1.7587878787878788,17.092758752914765,0.01,1.74979626259358
0,0.809040404040404,5.72236765935022,1.8793939393939394,2.0200480645480132,3.691607599731137,0.18260502211357685
0,17.77788888888889,0.010722672220103232,1.0552525252525253,14.808357563379657,0.03824665447432529,1.0562560361880513
0,16.363818181818182,0.7564633275546291,0.5527272727272727,20.0,0.4404042683208376,0.5433878220533975
0,6.263313131313131,0.01873817422860384,0.9547474747474748,5.327101027714975,0.01,1.0150031890359585
0,11.717585858585858,0.03511191734215131,0.11050505050505051,12.348418698858106,0.010000000000000004,0.10367868372525864
0,14.545727272727271,0.37649358067924676,0.9748484848484849,18.103622355760788,0.01,1.1930016994937438
0,1.213060606060606,3.2745491628777286,1.0753535353535355,0.649183302104359,0.8724759510388896,1.9970591871212993
0,15.555777777777777,0.01,0.35171717171717176,9.86241209228544,0.01,0.3551636015310842
0,12.929646464646463,0.5722367659350217,0.33161616161616164,10.791385385587263,0.01,0.3172975308385809
0,14.949747474747474,0.06579332246575682,0.613030303030303,20.0,0.01,0.564436799753847
0,16.969848484848484,0.21544346900318845,0.6733333333333333,18.934803847215917,0.01,0.6842227769682545
0,7.879393939393939,0.0533669923120631,0.592929292929293,18.339439211382157,0.01,0.47588388083715905
0,19.595979797979798,0.01,0.49242424242424243,12.937470490679544,0.01,0.4699670280984013
0,2.02110101010101,0.6579332246575682,0.27131313131313134,2.6288527777464883,0.29221491158011187,0.31882625269067233
0,8.283414141414141,0.7564633275546291,1.3366666666666667,8.981975777588568,0.01,1.3449459001593944
0,19.191959595959595,4.328761281083057,1.1557575757575758,20.0,5.492678847968335,1.454580596576936
0,1.011050505050505,0.0533669923120631,1.0552525252525253,1.2402358800759323,0.01,1.118998039619496
0,12.32361616161616,2.848035868435802,1.597979797979798,20.0,2.3527062853956644,1.6106156641535647
1,7.4753737373737374,3.511191734215131,0.7537373737373738,5.403579437314096,2.7107428463579657,0.5925437230525307
1,9.89949494949495,1.1497569953977356,1.7386868686868688,18.48653610096875,0.01,1.762447533796823
1,6.06130303030303,5.336699231206313,0.7738383838383839,2.4627346718589336,4.991124351061959,0.0843734770714007
1,10.707535353535352,0.16297508346206444,1.9396969696969697,11.22617456038755,0.010000000000000083,1.9442519390644712
1,3.0311515151515147,0.08111308307896872,1.1959595959595961,2.8080231334709547,0.01,1.311316955611692
1,18.383919191919194,0.040370172585965536,1.597979797979798,18.92702866055864,0.01,1.592256485216742
1,6.06130303030303,1.5199110829529332,0.21101010101010104,20.0,1.256855932906364,0.21180549481752348
1,3.839191919191919,0.01,1.0351515151515152,2.517022727008579,0.01,1.2511332023483026
1,17.171858585858587,0.014174741629268055,1.9597979797979799,16.58740258348809,0.01,2.0
1,11.91959595959596,0.01873817422860384,0.39191919191919194,12.336101932088749,0.03362499838776589,0.41184838501500176
1,7.273363636363636,0.2848035868435802,1.216060606060606,5.209443809613473,0.01,1.1626010345490772
1,1.8190909090909089,0.02009233002565047,0.13060606060606061,1.8042571077450769,0.01,0.11339049339010694
1,16.767838383838384,3.0538555088334154,1.1356565656565658,20.0,3.4414398979578844,0.6555288319632819
1,17.171858585858587,1.0,1.8994949494949496,20.0,1.3439472293786565,1.9161362247487874
1,8.687434343434342,0.32745491628777285,0.5125252525252526,9.638951093461698,0.7601904374216244,0.45183287690664437
1,0.809040404040404,0.11497569953977356,1.557777777777778,0.7722864797929633,0.01,1.5800377189865815
1,10.505525252525251,0.01747528400007684,0.23111111111111113,7.431322981732068,0.014386168977698222,0.19685127859181248
1,15.353767676767676,0.14174741629268056,0.7336363636363636,15.29630680888914,0.01,0.7530516683439555
1,16.363818181818182,0.012328467394420659,1.6381818181818182,20.0,0.01,1.6022263598709088
1,14.949747474747474,0.24770763559917114,0.994949494949495,18.07273561408778,0.01,0.9438060945259064
1,6.869343434343435,0.533669923120631,0.0703030303030303,13.237608616171524,0.010000000000000061,0.10899955992135173
1,8.48542424242424,3.7649358067924674,1.597979797979798,15.029701188626529,7.936641352237749,1.6059178064553206
1,10.10150505050505,0.05722367659350217,0.2512121212121212,20.0,0.01,0.19845184559272494
1,9.293464646464646,2.848035868435802,1.0552525252525253,18.961337140583232,4.8263377215625995,0.8852620451890633
1,5.253262626262626,1.0,0.3718181818181818,5.687743098172487,0.945678700229275,0.3414575926923466
1,4.445222222222222,2.1544346900318843,1.3165656565656567,6.786374288530712,1.4583843032477526,1.450444515530277
1,15.757787878787877,1.629750834620645,1.4371717171717173,17.758122109815886,1.4059936539975932,1.391041138684726
1,9.293464646464646,0.13219411484660293,0.39191919191919194,8.280106533180295,0.01000000000000004,0.4027830605992992
1,18.787939393939393,0.21544346900318845,1.175858585858586,19.987571068052286,0.01,0.9890295038757466
1,13.737686868686868,1.7475284000076847,1.7587878787878788,20.0,1.877713321043811,1.747459018373929
1,1.213060606060606,0.01,1.597979797979798,1.3274373739816403,0.01,1.5232880815076173
1,3.0311515151515147,0.11497569953977356,2.0,20.0,0.01,1.963636011702595
1,9.697484848484848,0.030538555088334154,1.376868686868687,12.225007932610723,0.01000000000000013,1.4729584347814786
1,12.525626262626261,0.5722367659350217,0.49242424242424243,20.0,0.9764781053736383,0.4492682952626754
1,15.757787878787877,0.010722672220103232,1.7587878787878788,14.39441187498083,0.01,1.7980828255006713
1,15.555777777777777,5.72236765935022,1.396969696969697,11.432911637713689,5.729401825987514,1.5158445029524878
1,17.77788888888889,0.01747528400007684,0.29141414141414146,13.079938522444637,0.01,0.34274890048698325
1,13.535676767676767,5.72236765935022,0.050202020202020206,5.672909271740406,2.6704632195978943,0.027202220438383818
1,16.363818181818182,0.1873817422860384,0.6733333333333333,12.15461155518445,0.01,0.7356937431638093
1,6.06130303030303,0.26560877829466867,0.49242424242424243,5.638968124840956,0.01,0.42431182975134846
1,6.263313131313131,6.135907273413176,0.5728282828282829,3.5470300356408884,1.8475277435423918,0.8717657767309561
1,18.585929292929293,0.021544346900318846,0.8140404040404041,13.24296365222217,0.01,0.7424605015468582
1,6.465323232323232,1.0,1.6783838383838385,5.891431589426799,0.01,1.7173118031671912
1,6.06130303030303,1.4174741629268048,1.3366666666666667,20.0,2.0436105722778635,1.3275787625040596
1,3.435171717171717,0.7564633275546291,1.175858585858586,3.3791871455268736,0.7494455694215625,0.9664637365264017
1,3.0311515151515147,1.0,0.6331313131313132,2.616650372733152,0.5629448806929547,0.70431956652474
1,10.505525252525251,0.1873817422860384,0.5728282828282829,10.888872975938515,0.01,0.548107724689244
1,18.585929292929293,0.8111308307896873,1.376868686868687,20.0,0.01,1.3596299977221828
1,5.051252525252526,0.07054802310718646,1.8994949494949496,19.942767968638382,0.01,1.884142420509403
1,3.839191919191919,0.01747528400007684,0.29141414141414146,3.852074055241007,0.01,0.28490459838899235
1,11.91959595959596,1.3219411484660286,0.7135353535353536,14.967657996966208,0.01,0.7072832230124375
1,0.607030303030303,0.26560877829466867,0.7336363636363636,1.48584236139832,0.01,0.3816046340526898
1,3.435171717171717,0.5722367659350217,1.1557575757575758,2.745205187135568,0.3762671836600681,1.1276346275924973
1,5.6572828282828285,0.21544346900318845,0.3718181818181818,6.754059981633907,0.01000000000000003,0.413498778978984
1,6.263313131313131,2.31012970008316,0.33161616161616164,5.0497376556706834,1.0444153217406877,0.20466526773425842
1,9.293464646464646,0.4037017258596556,0.7336363636363636,10.128882667390906,0.01,0.7355504114772679
1,14.747737373737372,9.326033468832199,0.8140404040404041,8.756714220925128,4.307795642146562,0.7322012621569511
1,6.465323232323232,0.016297508346206444,1.6180808080808082,6.472951048299233,0.04561652766838169,1.667236034505079
1,1.213060606060606,0.06135907273413173,1.8994949494949496,1.3139398064556678,0.01,1.89110890532977
1,10.909545454545453,1.7475284000076847,1.396969696969697,7.510883248695057,0.8820491724678863,1.5484518224325128
1,4.647232323232323,0.9326033468832199,1.778888888888889,3.782603392816519,1.2303248165893566,1.8429913766119264
1,7.677383838383839,5.72236765935022,0.13060606060606061,8.754625508481414,5.234756049957505,0.059801304897067725
1,16.565828282828285,0.01,1.7587878787878788,18.63859084900982,0.01,1.6869470888898916
1,4.243212121212121,0.32745491628777285,0.3115151515151515,3.519491828865953,0.01,0.23032664913958545
1,5.051252525252526,0.093260334688322,0.17080808080808083,3.8773257612591756,0.01,0.13550356346806436
1,15.757787878787877,0.4037017258596556,1.97989898989899,20.0,0.010000000000000148,2.0
1,11.515575757575757,8.111308307896872,1.1557575757575758,18.927687777333066,10.0,1.4166039626469826
1,15.353767676767676,0.011497569953977356,1.4170707070707071,20.0,0.01,1.5821325329429115
1,7.879393939393939,0.8111308307896873,0.6934343434343435,20.0,1.2663029450484087,0.7107473220132304
1,4.243212121212121,3.7649358067924674,1.1557575757575758,3.0601725665498667,3.2254181999599703,0.1532517093400305
1,1.011050505050505,0.01,1.175858585858586,1.2073455736686491,0.01,1.1437388610330363
1,11.91959595959596,0.533669923120631,1.0150505050505052,17.330029335287932,0.01,1.156448968358743
1,4.849242424242425,1.5199110829529332,0.45222222222222225,3.5711296133958483,1.3193310142688541,0.2089546207546034
1,6.667333333333334,0.7054802310718645,1.9597979797979799,16.751044156381813,0.9788380292084224,1.9615074801532424
1,2.829141414141414,0.43287612810830595,1.396969696969697,3.951992629988501,0.01,1.4656216315373074
1,4.445222222222222,2.1544346900318843,0.613030303030303,3.210143126520969,2.8652805939904775,1.4244608797394798
1,10.30351515151515,0.5722367659350217,1.376868686868687,7.327016461752388,0.01,1.418905169840385
1,10.10150505050505,10.0,0.793939393939394,5.666270716049283,3.1511294187445547,0.8332922340646088
1,18.585929292929293,0.6135907273413173,0.0703030303030303,18.132380691566517,0.01,0.07419440870926984
1,11.91959595959596,0.3511191734215131,0.8743434343434344,9.653757984760913,0.01,1.2700628963039304
1,4.647232323232323,4.328761281083057,0.7738383838383839,3.0317805568552636,3.897837114684678,0.06302872916351111
1,17.373868686868686,0.01747528400007684,1.7587878787878788,20.0,0.01,1.761468463862747
1,0.809040404040404,5.72236765935022,1.8793939393939394,3.9314049342492923,8.357399587421153,0.9999999967936277
1,17.77788888888889,0.010722672220103232,1.0552525252525253,15.38516100468285,0.01,0.8472548904735894
1,16.363818181818182,0.7564633275546291,0.5527272727272727,13.090185522207767,0.01,0.518827961375654
1,6.263313131313131,0.01873817422860384,0.9547474747474748,5.769471294900945,0.010000000000000028,0.8601743199735644
1,11.717585858585858,0.03511191734215131,0.11050505050505051,20.0,0.01,0.13010531992023622
1,14.545727272727271,0.37649358067924676,0.9748484848484849,11.091569049634742,0.01,1.0934318852823162
1,1.213060606060606,3.2745491628777286,1.0753535353535355,0.9116665560592182,3.1892091474341475,1.411154315870414
1,15.555777777777777,0.01,0.35171717171717176,20.0,0.01,0.37289677520369957
1,12.929646464646463,0.5722367659350217,0.33161616161616164,20.0,1.4777066010442588,0.34272050907410034
1,14.949747474747474,0.06579332246575682,0.613030303030303,18.800322559716804,0.01,0.8285026706309807
1,16.969848484848484,0.21544346900318845,0.6733333333333333,19.807162161980227,0.01,0.6391810266527613
1,7.879393939393939,0.0533669923120631,0.592929292929293,3.411521431864096,0.01,0.6779993780835889
1,19.595979797979798,0.01,0.49242424242424243,20.0,0.01,0.5165407746371853
1,2.02110101010101,0.6579332246575682,0.27131313131313134,2.30688177459477,0.6058727975387378,0.6190086935440592
1,8.283414141414141,0.7564633275546291,1.3366666666666667,17.792304350481196,1.1168814013611692,1.3892734275860368
1,19.191959595959595,4.328761281083057,1.1557575757575758,20.0,1.8748665451141362,1.3259644084272326
1,1.011050505050505,0.0533669923120631,1.0552525252525253,1.3127701447247153,0.01,0.6159822841323697
1,12.32361616161616,2.848035868435802,1.597979797979798,11.229118754947459,2.8413197212817525,1.6327996202355795
2,7.4753737373737374,3.511191734215131,0.7537373737373738,1.9061019602443072,1.9414951214955645,1.4852127327107738
2,9.89949494949495,1.1497569953977356,1.7386868686868688,20.0,1.1818295087381325,1.757178025404797
2,6.06130303030303,5.336699231206313,0.7738383838383839,7.266237084163778,9.78229671962912,1.6638269742683445
2,10.707535353535352,0.16297508346206444,1.9396969696969697,14.03445603266647,0.010000000000000248,1.9190658122093442
2,3.0311515151515147,0.08111308307896872,1.1959595959595961,3.174520328766701,0.01,1.2433797099138177
2,18.383919191919194,0.040370172585965536,1.597979797979798,19.825079878773362,0.01,1.5697721604735517
2,6.06130303030303,1.5199110829529332,0.21101010101010104,9.778116692010752,1.4245880478156632,0.3722482263792502
2,3.839191919191919,0.01,1.0351515151515152,2.903675890493786,0.01,1.3354370693667954
2,17.171858585858587,0.014174741629268055,1.9597979797979799,18.28186594848655,0.01,1.9288190947124881
2,11.91959595959596,0.01873817422860384,0.39191919191919194,11.819281141380491,0.01,0.3891976038271311
2,7.273363636363636,0.2848035868435802,1.216060606060606,9.646079656097628,0.01,1.1764443001592542
2,1.8190909090909089,0.02009233002565047,0.13060606060606061,2.6946016477066745,0.01,0.21519578236256454
2,16.767838383838384,3.0538555088334154,1.1356565656565658,6.502748742141724,0.01,1.2346447634637352
2,17.171858585858587,1.0,1.8994949494949496,20.0,0.8424813449152152,1.9039820015184528
2,8.687434343434342,0.32745491628777285,0.5125252525252526,7.0640140588418285,0.01,0.5397235305455985
2,0.809040404040404,0.11497569953977356,1.557777777777778,0.8224281407934453,0.01,0.9475770916004566
2,10.505525252525251,0.01747528400007684,0.23111111111111113,8.50316747766113,0.01,0.1549694972348324
2,15.353767676767676,0.14174741629268056,0.7336363636363636,20.0,0.01,0.7238144218686914
2,16.363818181818182,0.012328467394420659,1.6381818181818182,20.0,0.01,1.6353547623740532
2,14.949747474747474,0.24770763559917114,0.994949494949495,20.0,0.01,1.07219799744697
2,6.869343434343435,0.533669923120631,0.0703030303030303,5.13962093223988,0.8585184682532652,0.09160469510391123
2,8.48542424242424,3.7649358067924674,1.597979797979798,3.759286903340433,2.18615284167294,1.6033415942209714
2,10.10150505050505,0.05722367659350217,0.2512121212121212,20.0,0.01,0.3060997593683484
2,9.293464646464646,2.848035868435802,1.0552525252525253,3.5115257821356933,0.7405769916473527,1.4096499918453342
2,5.253262626262626,1.0,0.3718181818181818,6.730819533247119,0.6303758339108484,0.4255027222906777
2,4.445222222222222,2.1544346900318843,1.3165656565656567,15.49508918983237,2.084049108194859,0.30243838209807866
2,15.757787878787877,1.629750834620645,1.4371717171717173,20.0,1.0193051829712358,1.4082777663752604
2,9.293464646464646,0.13219411484660293,0.39191919191919194,10.673197060966366,0.01,0.417734178048143
2,18.787939393939393,0.21544346900318845,1.175858585858586,17.91612208239252,0.01,1.2675186673062553
2,13.737686868686868,1.7475284000076847,1.7587878787878788,4.729594862780891,0.01,1.805108085833341
2,1.213060606060606,0.01,1.597979797979798,1.1667917918435406,0.01,1.6270038205449893
2,3.0311515151515147,0.11497569953977356,2.0,2.4506622592870313,0.01,2.0
2,9.697484848484848,0.030538555088334154,1.376868686868687,12.21995893434918,0.01,1.3064293795589514
2,12.525626262626261,0.5722367659350217,0.49242424242424243,13.000642949547828,0.01,0.4508581187900445
2,15.757787878787877,0.010722672220103232,1.7587878787878788,15.575231829176618,0.01,1.728515390900753
2,15.555777777777777,5.72236765935022,1.396969696969697,20.0,8.13429216547837,1.4533702956029617
2,17.77788888888889,0.01747528400007684,0.29141414141414146,20.0,0.01,0.2388180389646468
2,13.535676767676767,5.72236765935022,0.050202020202020206,20.0,2.2171387937866194,0.04829496497532815
2,16.363818181818182,0.1873817422860384,0.6733333333333333,11.101916148665708,0.01,0.7220976435029623
2,6.06130303030303,0.26560877829466867,0.49242424242424243,5.616591122493095,0.01,0.48779023768221125
2,6.263313131313131,6.135907273413176,0.5728282828282829,4.300207361808782,2.9722379508748524,0.07436544746113939
2,18.585929292929293,0.021544346900318846,0.8140404040404041,16.67351246267141,0.01,0.7361965065454176
2,6.465323232323232,1.0,1.6783838383838385,10.59528075609793,0.01,1.6065655936021905
2,6.06130303030303,1.4174741629268048,1.3366666666666667,16.356533730084585,1.2483014194588857,1.3789871697685092
2,3.435171717171717,0.7564633275546291,1.175858585858586,3.7315475108953557,0.01,1.1547360662881034
2,3.0311515151515147,1.0,0.6331313131313132,2.706698534892552,0.4893724374342344,0.6567339061470534
2,10.505525252525251,0.1873817422860384,0.5728282828282829,10.034341434041504,0.6402037999584628,0.5632977148896295
2,18.585929292929293,0.8111308307896873,1.376868686868687,12.636044123760353,0.01,1.3637054441151895
2,5.051252525252526,0.07054802310718646,1.8994949494949496,16.469446127477728,0.01,1.911659796546023
2,3.839191919191919,0.01747528400007684,0.29141414141414146,4.721219609643016,0.01,0.35588669569801334
2,11.91959595959596,1.3219411484660286,0.7135353535353536,20.0,0.01,0.5621942982403729
2,0.607030303030303,0.26560877829466867,0.7336363636363636,0.4907801384288376,0.01,1.1035401603752197
2,3.435171717171717,0.5722367659350217,1.1557575757575758,3.384445405315114,0.01,1.266222488024704
2,5.6572828282828285,0.21544346900318845,0.3718181818181818,5.296585813957744,0.01,0.3906801186051398
2,6.263313131313131,2.31012970008316,0.33161616161616164,7.387846731007035,1.4296322256813314,0.39161937864150204
2,9.293464646464646,0.4037017258596556,0.7336363636363636,17.305846500745044,0.01,0.5187571608651681
2,14.747737373737372,9.326033468832199,0.8140404040404041,20.0,4.636817741455398,0.6078546743828503
2,6.465323232323232,0.016297508346206444,1.6180808080808082,4.4229139748946515,0.01,1.6617590506801456
2,1.213060606060606,0.06135907273413173,1.8994949494949496,1.24475563903262,0.01,1.882544594704003
2,10.909545454545453,1.7475284000076847,1.396969696969697,20.0,2.0961058884666373,1.4148587279344609
2,4.647232323232323,0.9326033468832199,1.778888888888889,4.501550750266892,1.0813606518141936,1.7161953784494852
2,7.677383838383839,5.72236765935022,0.13060606060606061,4.673705893692986,6.041619541113614,0.1071530745573579
2,16.565828282828285,0.01,1.7587878787878788,20.0,0.01,1.7619492667276442
2,4.243212121212121,0.32745491628777285,0.3115151515151515,4.326365723904238,0.01,0.4429360666595459
2,5.051252525252526,0.093260334688322,0.17080808080808083,5.186640492689847,0.01,0.17683924262897485
2,15.757787878787877,0.4037017258596556,1.97989898989899,12.016121018649994,0.010000000000000425,2.0
2,11.515575757575757,8.111308307896872,1.1557575757575758,1.7700509436839078,4.607425109710275,2.0
2,15.353767676767676,0.011497569953977356,1.4170707070707071,20.0,0.01,1.3886061200507682
2,7.879393939393939,0.8111308307896873,0.6934343434343435,7.8878455838367705,1.1898028419129736,0.7761343758376937
2,4.243212121212121,3.7649358067924674,1.1557575757575758,10.340984446638348,4.984565401078441,0.956965323730839
2,1.011050505050505,0.01,1.175858585858586,1.0436581967206453,0.01,0.8690405453066988
2,11.91959595959596,0.533669923120631,1.0150505050505052,20.0,0.01,1.0445768147567667
2,4.849242424242425,1.5199110829529332,0.45222222222222225,3.8200092526864897,1.731567444164309,0.399727693347266
2,6.667333333333334,0.7054802310718645,1.9597979797979799,11.385038073596355,0.01,1.9643164043166847
2,2.829141414141414,0.43287612810830595,1.396969696969697,2.468133309358923,0.01,1.4869528869695583
2,4.445222222222222,2.1544346900318843,0.613030303030303,5.6369650961221565,2.121368084415396,0.5366500526942948
2,10.30351515151515,0.5722367659350217,1.376868686868687,14.808251107270399,0.01,1.215806498206316
2,10.10150505050505,10.0,0.793939393939394,17.86913371946907,10.0,0.19002849076433934
2,18.585929292929293,0.6135907273413173,0.0703030303030303,19.92290706087522,0.01,0.07050120211433662
2,11.91959595959596,0.3511191734215131,0.8743434343434344,16.710359869477177,0.01,0.8476484017077792
2,4.647232323232323,4.328761281083057,0.7738383838383839,3.250683071997868,2.148566677424879,1.0991110086569147
2,17.373868686868686,0.01747528400007684,1.7587878787878788,18.437317293512656,0.01,1.7313869946241403
