participant_id,lambda,tau,temperature,success,log_likelihood,ID,group
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1005,10.8,0.30000000000000004,9,True,-37.30147906578394,1005,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1006,11.600000000000001,0.4,9,True,-34.76110025044347,1006,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
1007,0.0,0.0,9,True,-33.826773771721136,1007,Control
